,timeCreated,projectRegUID,mgl_project_name,agoraProjectRegUID,agora_project_name,farcasterUsername,farcasterID,is_citizen,is_top_delegate,governance_role,governance_membership,nps_score,pmf_score,valid_attestation,id,attester,recipient,contributionRegUID,metadataurl,metadata
343,2024-10-16 22:10:14,0xe2247097961708233325f253d676ba2f9d8011147e1bb08e0e50d55894138dc7,CharmVerse Grants,0xe2247097961708233325f253d676ba2f9d8011147e1bb08e0e50d55894138dc7,CharmVerse Grants,v3naru,318387,True,False,{'Citizen'},{'Grants Council'},3.0,2.0,True,0xde2d411d5fba085421800a1276c0cab762a0b7b03ca38222fecb0fc32edb0ad9,0x7484aABFef9f39464F332e632047983b67571C0a,0x9934465Ee73BeAF148b1b3Ff232C8cD86c4c2c63,0x6d669359f5630dcb34f6e76a08620b9c1ed003e6af7f197c8f60c195df339611,https://gateway.pinata.cloud/ipfs/QmV2ieefBxfBXJRkmKPxWo5JiTtKQogdYn7oszKMiKGHoX,"{'id': 1829, 'project': {'name': 'CharmVerse Grants', 'description': 'Network for onchain builders. Manage grants. Connect with builders. Discover talents.', 'website': 'https://www.charmverse.io/'}, 'reviewer': {'userFID': 318387, 'ethAddress': '0x0000000000000000000000000000000000000000'}, 'context': {'ecosystems': [{'name': 'Optimism', 'tags': [{'category': 'Governance', 'subcategory': 'Infra & Tooling', 'round': 'RF6'}]}], 'userInterface': 'Impact Garden'}, 'contributions': [{'name': 'CharmVerse Grants', 'description': 'CharmVerse Grants', 'website': 'https://www.charmverse.io/'}], 'impactAttestations': [{'name': 'Likely to Recommend', 'type': 'numeric', 'value': 3}, {'name': 'Feeling if didnt exist', 'type': 'numeric', 'value': 2}, {'name': 'Governance Knowledge', 'type': 'numeric', 'value': ''}, {'name': 'Useful for Understanding', 'type': 'numeric', 'value': ''}, {'name': 'Effective for Improvements', 'type': 'numeric', 'value': ''}, {'name': 'Why Effective for Improvements', 'type': 'string', 'value': ''}, {'name': 'Text Review', 'type': 'string', 'value': 'I use Charmverse for managing grant council processes. While it helps, the UX is clunky and could be much more intuitive, which would greatly improve efficiency and ease of use.'}]}"
335,2024-10-16 22:07:22,0x21baeb053d557821f9ad4050e665332b3f086ecb320aa64f5191eab2fcb0bafa,Boardroom,0x21baeb053d557821f9ad4050e665332b3f086ecb320aa64f5191eab2fcb0bafa,Boardroom,v3naru,318387,True,False,{'Citizen'},{'Grants Council'},8.0,2.0,True,0xc184948cc78b669c521104d39b8de9586bb20e83ac3308d14d41cc4c9b0191ec,0x7484aABFef9f39464F332e632047983b67571C0a,0x0000000000000000000000000000000000000000,0x21dfa26b00e35c00d8fa5c824611cfc9f244937cd1b8c614c42445b55ec29747,https://gateway.pinata.cloud/ipfs/Qmb66XugBd5hi3RPgfjBpranQKyWGauMYFLKS3os3f6a5A,"{'id': 2021, 'project': {'name': 'Boardroom', 'description': 'A governance data platform helping stakeholders make more informed decisions', 'website': 'https://boardroom.io/'}, 'reviewer': {'userFID': 318387, 'ethAddress': '0x0000000000000000000000000000000000000000'}, 'context': {'ecosystems': [{'name': 'Optimism', 'tags': [{'category': 'Governance', 'subcategory': 'Infra & Tooling', 'round': 'RF6'}]}], 'userInterface': 'Impact Garden'}, 'contributions': [{'name': 'Boardroom', 'description': 'Boardroom', 'website': 'https://boardroom.io/'}], 'impactAttestations': [{'name': 'Likely to Recommend', 'type': 'numeric', 'value': 8}, {'name': 'Feeling if didnt exist', 'type': 'numeric', 'value': 2}, {'name': 'Governance Knowledge', 'type': 'numeric', 'value': ''}, {'name': 'Useful for Understanding', 'type': 'numeric', 'value': ''}, {'name': 'Effective for Improvements', 'type': 'numeric', 'value': ''}, {'name': 'Why Effective for Improvements', 'type': 'string', 'value': ''}, {'name': 'Text Review', 'type': 'string', 'value': ''}]}"
285,2024-10-16 22:06:06,0x4d7ac580e10414ef62d024b14ad94ebd1434efacd1fd3f453560b2916f2606d2,Attest Fest,0x4d7ac580e10414ef62d024b14ad94ebd1434efacd1fd3f453560b2916f2606d2,Attest Fest,v3naru,318387,True,False,{'Citizen'},{'Grants Council'},9.0,2.0,True,0x022cf288aef5d5a04fa9557d8680521e032bde49cf40827235341acc08881430,0x7484aABFef9f39464F332e632047983b67571C0a,0xa32aECda752cF4EF89956e83d60C04835d4FA867,0xdd4757682af7760dac7dc5e5072ab3e1b434e295ecf81ecdccd48def0fdb5544,https://gateway.pinata.cloud/ipfs/QmXnDJESSiR7gkfQkDh4xEb9x2vYXE3ntnyASAQbeCV8iA,"{'id': 1822, 'project': {'name': 'Attest Fest', 'description': 'Creating attestations should be easy! Attest Fest is a tool that allows you to batch create EAS attestations using only one Ethereum transaction. Copy/paste attestation data directly from a spreadsheet or CSV file. Attest Fest integrates with Ethereum Attestation Service and Safe multisig wallets to enable anyone to create onchain attestations about anything, fostering a more trustful and transparent world.', 'website': 'https://attest-fest.party'}, 'reviewer': {'userFID': 318387, 'ethAddress': '0x0000000000000000000000000000000000000000'}, 'context': {'ecosystems': [{'name': 'Optimism', 'tags': [{'category': 'Governance', 'subcategory': 'Infra & Tooling', 'round': 'RF6'}]}], 'userInterface': 'Impact Garden'}, 'contributions': [{'name': 'Attest Fest', 'description': 'Attest Fest', 'website': 'https://attest-fest.party'}], 'impactAttestations': [{'name': 'Likely to Recommend', 'type': 'numeric', 'value': 9}, {'name': 'Feeling if didnt exist', 'type': 'numeric', 'value': 2}, {'name': 'Governance Knowledge', 'type': 'numeric', 'value': ''}, {'name': 'Useful for Understanding', 'type': 'numeric', 'value': ''}, {'name': 'Effective for Improvements', 'type': 'numeric', 'value': ''}, {'name': 'Why Effective for Improvements', 'type': 'string', 'value': ''}, {'name': 'Text Review', 'type': 'string', 'value': ''}]}"
338,2024-10-16 14:22:05,0x6aa80764b6082947c3b2de86fe12804eb475b0afb719de50b9eed60b86f20535,Gitcoin,0x6aa80764b6082947c3b2de86fe12804eb475b0afb719de50b9eed60b86f20535,Gitcoin,theethernaut,300324,True,True,"{'Top 100 Delegate', 'Citizen'}",,6.0,2.0,True,0xd01e1e803d3c1b116d090d0a76b97e15bbdfc24a094392ab530d1cc98ebd0e6f,0x7484aABFef9f39464F332e632047983b67571C0a,0x00De4B13153673BCAE2616b67bf822500d325Fc3,0x0a561d6a82243e08e04cba89d1ac246887806bc14a28f6f7a219b387183e2796,https://gateway.pinata.cloud/ipfs/QmdxwamACTUwJWjn5Ec1sc9bbdcv2fDF5LUhVhjyX6Sy36,"{'id': 1933, 'project': {'name': 'Gitcoin', 'description': 'Since 2017, Gitcoin has been building tools that enable communities to build, fund and protect what matters to them.  We envision a world shaped by community-led positive change.', 'website': ''}, 'reviewer': {'userFID': '300324', 'ethAddress': '0x0000000000000000000000000000000000000000'}, 'context': {'ecosystems': [{'name': 'Optimism', 'tags': [{'category': 'Governance', 'subcategory': 'Infra & Tooling', 'round': 'RF6'}]}], 'userInterface': 'Impact Garden'}, 'contributions': [{'name': 'Gitcoin', 'description': 'Gitcoin', 'website': ''}], 'impactAttestations': [{'name': 'Likely to Recommend', 'type': 'numeric', 'value': 6}, {'name': 'Feeling if didnt exist', 'type': 'numeric', 'value': 2}, {'name': 'Governance Knowledge', 'type': 'numeric', 'value': ''}, {'name': 'Useful for Understanding', 'type': 'numeric', 'value': ''}, {'name': 'Effective for Improvements', 'type': 'numeric', 'value': ''}, {'name': 'Why Effective for Improvements', 'type': 'string', 'value': ''}, {'name': 'Text Review', 'type': 'string', 'value': 'Gitcoin is an important part of our history. Perhaps not as relevant as it was in the past, but still.'}]}"
281,2024-10-16 09:44:35,0x120cdd8e43ae1efbafdf02eda876e1952c05a52870c8d5a8f56d9ec0f79f586d,Passport XYZ | Gitcoin Passport,0x120cdd8e43ae1efbafdf02eda876e1952c05a52870c8d5a8f56d9ec0f79f586d,Passport XYZ | Gitcoin Passport,wish,7255,False,True,{'Top 100 Delegate'},{'Anticapture Commission'},8.0,2.0,True,0x27c5366a5923db9e35b456f31946013620cdbf76b3a83ea013573dbf47b21ec8,0x7484aABFef9f39464F332e632047983b67571C0a,0xc2E2B715d9e302947Ec7e312fd2384b5a1296099,0x60b623e9ea847153a5aa8df22a8375b39e9cba1044987455f32c515d0fecd2c5,https://gateway.pinata.cloud/ipfs/QmcRwZ6e5ySzYy5rXmhUC9cAxeUD1PnufU4ba9zZ38tnso,"{'id': 1800, 'project': {'name': 'Passport XYZ | Gitcoin Passport', 'description': 'Passport is the premier web3 native offering that enables ecosystems to protect, understand and organically grow what matters most – their communities. We see Passport at the confluence of a best in class identity solution, backed by the most relevant and comprehensive data analysis toolset that also offers communities the ability to ascribe reputation.', 'website': 'https://passport.xyz'}, 'reviewer': {'userFID': 7255, 'ethAddress': '0x8c580556fdb1f57853e49f409ae9b89f7658e7a2'}, 'context': {'ecosystems': [{'name': 'Optimism', 'tags': [{'category': 'Governance', 'subcategory': 'Infra & Tooling', 'round': 'RF6'}]}], 'userInterface': 'Impact Garden'}, 'contributions': [{'name': 'Passport XYZ | Gitcoin Passport', 'description': 'Passport XYZ | Gitcoin Passport', 'website': 'https://passport.xyz'}], 'impactAttestations': [{'name': 'Likely to Recommend', 'type': 'numeric', 'value': 8}, {'name': 'Feeling if didnt exist', 'type': 'numeric', 'value': 2}, {'name': 'Governance Knowledge', 'type': 'numeric', 'value': ''}, {'name': 'Useful for Understanding', 'type': 'numeric', 'value': ''}, {'name': 'Effective for Improvements', 'type': 'numeric', 'value': ''}, {'name': 'Why Effective for Improvements', 'type': 'string', 'value': ''}, {'name': 'Text Review', 'type': 'string', 'value': 'Passport regularly iterate their models based on latest inputs and changing trends in their space, to retain relevancy of their identity service. '}]}"
283,2024-10-16 09:42:43,0x4a4f522807b32a1e1362a37c868d107f63407947d4efdc4e9ecc94c0fa77db0c,GovScore,0x4a4f522807b32a1e1362a37c868d107f63407947d4efdc4e9ecc94c0fa77db0c,GovScore,wish,7255,False,True,{'Top 100 Delegate'},{'Anticapture Commission'},8.0,3.0,True,0xc3ee070f664edbc3df6eb739ff37fafa7e5d7be576219e49cff97c0a5c02b528,0x7484aABFef9f39464F332e632047983b67571C0a,0xA7860E99e3ce0752D1ac53b974E309fFf80277C6,0x4c5822eb6c284edefe4ee6d802f9a5a5d62d93909d60cf33a89b03a9f0bcd49e,https://gateway.pinata.cloud/ipfs/QmScb5wyUWX572G28Aj1rqL13iXhP9XpqEZ7QBoTxVVEgM,"{'id': 2173, 'project': {'name': 'GovScore', 'description': 'GovScore is a platform for discovering quality underrepresented Optimism delegates via a score using onchain data. The factors that determine GovScore are voting history (with and without reason), voting power, and decentralized identity.', 'website': 'https://opgovscore.com/delegates'}, 'reviewer': {'userFID': 7255, 'ethAddress': '0x8c580556fdb1f57853e49f409ae9b89f7658e7a2'}, 'context': {'ecosystems': [{'name': 'Optimism', 'tags': [{'category': 'Governance', 'subcategory': 'Infra & Tooling', 'round': 'RF6'}]}], 'userInterface': 'Impact Garden'}, 'contributions': [{'name': 'GovScore', 'description': 'GovScore', 'website': 'https://opgovscore.com/delegates'}], 'impactAttestations': [{'name': 'Likely to Recommend', 'type': 'numeric', 'value': 8}, {'name': 'Feeling if didnt exist', 'type': 'numeric', 'value': 3}, {'name': 'Governance Knowledge', 'type': 'numeric', 'value': ''}, {'name': 'Useful for Understanding', 'type': 'numeric', 'value': ''}, {'name': 'Effective for Improvements', 'type': 'numeric', 'value': ''}, {'name': 'Why Effective for Improvements', 'type': 'string', 'value': ''}, {'name': 'Text Review', 'type': 'string', 'value': ""I've used GovScore in Delegate discovery, presently it is one of the few tools in this segment and deserves praise for working on this aspect of governance. ""}]}"
282,2024-10-16 09:41:19,0xfef900e2868ed11874274bea2c344eaccf6b2d2509b655d1c9ee16cd08804d73,Blockscout,0xfef900e2868ed11874274bea2c344eaccf6b2d2509b655d1c9ee16cd08804d73,,wish,7255,False,True,{'Top 100 Delegate'},{'Anticapture Commission'},8.0,3.0,False,0x8332e8e9ff16b247dd45c7cc2bf1aef4543f5d4cdc39485930b30954ab7a7350,0x7484aABFef9f39464F332e632047983b67571C0a,0x813399e5b08Bb50b038AA7dF6347b6AF2D161828,0x8fb492940c154b7ff33262e84e34d7954b1c9d478159aa58f9c2308e7d6eb9ab,https://gateway.pinata.cloud/ipfs/QmfMYUq1vnBYjsh9TQegTaj3U2GQL21gzUS8feuvcbPtfx,"{'id': 2151, 'project': {'name': 'Blockscout', 'description': 'Blockscout is the most widely used full-featured open-source block explorer', 'website': 'https://blockscout.com/'}, 'reviewer': {'userFID': 7255, 'ethAddress': '0x8c580556fdb1f57853e49f409ae9b89f7658e7a2'}, 'context': {'ecosystems': [{'name': 'Optimism', 'tags': [{'category': 'Governance', 'subcategory': 'Infra & Tooling', 'round': 'RF6'}]}], 'userInterface': 'Impact Garden'}, 'contributions': [{'name': 'Blockscout', 'description': 'Blockscout explorer', 'website': 'https://blockscout.com/'}], 'impactAttestations': [{'name': 'Likely to Recommend', 'type': 'numeric', 'value': 8}, {'name': 'Feeling if didnt exist', 'type': 'numeric', 'value': 3}, {'name': 'Governance Knowledge', 'type': 'numeric', 'value': ''}, {'name': 'Useful for Understanding', 'type': 'numeric', 'value': ''}, {'name': 'Effective for Improvements', 'type': 'numeric', 'value': ''}, {'name': 'Why Effective for Improvements', 'type': 'string', 'value': ''}, {'name': 'Text Review', 'type': 'string', 'value': 'Blockscout is an important front-end for blockchain explorers which can be easily integrated to various networks. '}]}"
280,2024-10-16 00:11:01,0xb35c0226e7701f1e9e63caeb56b2e1a8130c41bc651d1aed009cbcda43b387eb,Optimystics Tools,0xb35c0226e7701f1e9e63caeb56b2e1a8130c41bc651d1aed009cbcda43b387eb,,fujiar,384391,True,False,{'Citizen'},,8.0,2.0,False,0xe522c4b89fabff02f69e4d78711367d4734ab53569ae3634784849b1a29ba508,0x7484aABFef9f39464F332e632047983b67571C0a,0x0000000000000000000000000000000000000000,0xec6e00b86121671a4e49709cf1f03d42dee81187756fe0b2a2143bd369aa63b5,https://gateway.pinata.cloud/ipfs/QmeVgHidaHEh58s4Da4uyAGQLF9UWfxaaMVW6bwjHnyg3K,"{'id': 2174, 'project': {'name': 'Optimystics Tools', 'description': ""A suite of open-source software designed to empower communities with gamified governance and fractal democracy processes on the Superchain.\n\nOptimystics Tools is a suite of open-source software designed to empower communities with innovative governance solutions on the Superchain. Our toolkit, centered around the Respect Game, includes applications for decentralized decision-making, reputation management, and collective action. Since October 2023, we've been developing and refining these tools, which form the technical foundation of Optimism Fractal's weekly events.\n\nOur initial toolset laid the groundwork for fractal democracy experiments, enabling peer-reviewed contribution evaluation and democratic council formation. This has evolved into a comprehensive ecosystem of governance tools, including a comprehensive Respect Games app for gamified governance, Fractalgram app for live community engagement, and ORDAO smart contracts for optimistic, respect-based onchain execution. By providing this infrastructure, we've created a laboratory for governance innovation within the Optimism ecosystem. Our tools have not only supported Optimism Fractal but have also been adopted by other communities, demonstrating their versatility and potential for wider impact in decentralized governance.\n\nThis work has not been funded by the Collective outside of the RetroPGF Round 3 grant shown below, which supported the team who started Optimism Fractal as well as our work with several other related projects. Please see the Optimystics.io/projects-and-funding for details on our funding and related projects."", 'website': 'https://optimystics.io'}, 'reviewer': {'userFID': '384391', 'ethAddress': '0xad4f365a550835d40dc2e95fdffa1e4edd3fbe14'}, 'context': {'ecosystems': [{'name': 'Optimism', 'tags': [{'category': 'Governance', 'subcategory': 'Infra & Tooling', 'round': 'RF6'}]}], 'userInterface': 'Impact Garden'}, 'contributions': [{'name': 'Optimystics Tools', 'description': 'Optimystics Tools', 'website': 'https://optimystics.io'}], 'impactAttestations': [{'name': 'Likely to Recommend', 'type': 'numeric', 'value': 8}, {'name': 'Feeling if didnt exist', 'type': 'numeric', 'value': 2}, {'name': 'Governance Knowledge', 'type': 'numeric', 'value': ''}, {'name': 'Useful for Understanding', 'type': 'numeric', 'value': ''}, {'name': 'Effective for Improvements', 'type': 'numeric', 'value': ''}, {'name': 'Why Effective for Improvements', 'type': 'string', 'value': ''}, {'name': 'Text Review', 'type': 'string', 'value': ""I'm happy with the consistent project, their team always gives an impact to optimism ""}]}"
278,2024-10-15 22:35:08,0xfb52bbc12284743f2bf1ad88e2b1b5b3b08d88fa1a7414eefd256ee2ad4e6c73,Retro Funding Application Review,0xfb52bbc12284743f2bf1ad88e2b1b5b3b08d88fa1a7414eefd256ee2ad4e6c73,Retro Funding Application Review,wildmolasses.eth,16215,True,False,{'Citizen'},,9.0,2.0,True,0x0539f5af6e42f7ff9fc9b49254dee72b5d483728b2b77f2690bdd4433e27d1db,0x7484aABFef9f39464F332e632047983b67571C0a,0x9934465Ee73BeAF148b1b3Ff232C8cD86c4c2c63,0x71ab640641b9c11726f5ad4f492ef9a8923a5ed16405588990c530c42956e0cc,https://gateway.pinata.cloud/ipfs/QmTYvS4MxK8ECn331MbcFGQxmNRwW6eRBgzvrpfbCutiSB,"{'id': 1925, 'project': {'name': 'Retro Funding Application Review', 'description': ""The platform for facilitating Retro Funding Round 4 & 5's application review process prior to badgeholder votes. "", 'website': 'https://www.charmverse.io/'}, 'reviewer': {'userFID': 16215, 'ethAddress': '0x69e271483c38ed4902a55c3ea8aab9e7cc8617e5'}, 'context': {'ecosystems': [{'name': 'Optimism', 'tags': [{'category': 'Governance', 'subcategory': 'Infra & Tooling', 'round': 'RF6'}]}], 'userInterface': 'Impact Garden'}, 'contributions': [{'name': 'Retro Funding Application Review', 'description': 'Retro Funding Application Review', 'website': 'https://www.charmverse.io/'}], 'impactAttestations': [{'name': 'Likely to Recommend', 'type': 'numeric', 'value': 9}, {'name': 'Feeling if didnt exist', 'type': 'numeric', 'value': 2}, {'name': 'Governance Knowledge', 'type': 'numeric', 'value': ''}, {'name': 'Useful for Understanding', 'type': 'numeric', 'value': ''}, {'name': 'Effective for Improvements', 'type': 'numeric', 'value': ''}, {'name': 'Why Effective for Improvements', 'type': 'string', 'value': ''}, {'name': 'Text Review', 'type': 'string', 'value': ''}]}"
279,2024-10-15 22:31:44,0xa08c7ab7824d147d6cb87ffb4e86cec454a030d48b8c395bad6d64456be3d911,Aragon ,0xa08c7ab7824d147d6cb87ffb4e86cec454a030d48b8c395bad6d64456be3d911,,wildmolasses.eth,16215,True,False,{'Citizen'},,,1.0,False,0x14db0d1b15e4db12a8570e93a35551f69cba949dc7550752e7eee218200ff93a,0x7484aABFef9f39464F332e632047983b67571C0a,0x0000000000000000000000000000000000000000,0xc0d6e396c57622fa6dbe18c8aa892c10c6f5b7ad92f441df62ec0ea2bdaa2fdf,https://gateway.pinata.cloud/ipfs/QmUt3UEhhB1U21sHE5dkHGqt211K131wqBB8qYBHFyGC5J,"{'id': 1870, 'project': {'name': 'Aragon ', 'description': 'Aragon was founded in 2016 with the belief that the fate of humanity will be decided at the frontier of technological innovation and human collaboration. Aragon launched the first DAO Framework in 2017 which secures over $40 billion in TVL. Aragon’s tech stack allows anyone to launch a DAO, enabling organizations to securely govern their protocols and assets onchain.', 'website': ''}, 'reviewer': {'userFID': 16215, 'ethAddress': '0x69e271483c38ed4902a55c3ea8aab9e7cc8617e5'}, 'context': {'ecosystems': [{'name': 'Optimism', 'tags': [{'category': 'Governance', 'subcategory': 'Infra & Tooling', 'round': 'RF6'}]}], 'userInterface': 'Impact Garden'}, 'contributions': [{'name': 'Aragon ', 'description': 'Aragon ', 'website': ''}], 'impactAttestations': [{'name': 'Likely to Recommend', 'type': 'numeric', 'value': ''}, {'name': 'Feeling if didnt exist', 'type': 'numeric', 'value': 1}, {'name': 'Governance Knowledge', 'type': 'numeric', 'value': ''}, {'name': 'Useful for Understanding', 'type': 'numeric', 'value': ''}, {'name': 'Effective for Improvements', 'type': 'numeric', 'value': ''}, {'name': 'Why Effective for Improvements', 'type': 'string', 'value': ''}, {'name': 'Text Review', 'type': 'string', 'value': ''}]}"
277,2024-10-15 19:09:29,0xf7248ad55667beaa6babe4700b52f5c868f60bdcb0e552f31369f78a22c7f1a6,Ethereum Attestation Service (EAS),0xa88844cea135382e3484e39c3172033437121b35ca0bc8b10b9b8253984876b5,Ethereum Attestation Service (EAS),jonassft,191212,False,False,,,7.0,3.0,False,0xe8927ad7de91947c90ad961db6c868da463de2ae53bd7001ee442bfbaa561c88,0x7484aABFef9f39464F332e632047983b67571C0a,0x3e95B8E249c4536FE1db2E4ce5476010767C0A05,0x9421ca676319001aa266d5c24626f2c4a8e7cfd07e58c0140524d0ee82609bac,https://gateway.pinata.cloud/ipfs/QmULk6Y9PJDyd3fKKqGQVhk7CZWoKiPEvVSHdqWB45sVeW,"{'id': 2146, 'project': {'name': 'Ethereum Attestation Service (EAS)', 'description': 'EAS is an infrastructure public good for making attestations onchain or offchain about anything. Attestations are digital signatures on structured pieces of data used to build more trust online and onchain. Over 800k+ attestations have been made in the Superchain from nearly 14k+ unique attesters.', 'website': ''}, 'reviewer': {'userFID': '191212', 'ethAddress': '0x4a6894dd556fab996f8d50b521f900caeedc168e'}, 'context': {'ecosystems': [{'name': 'Optimism', 'tags': [{'category': 'Governance', 'subcategory': 'Infra & Tooling', 'round': 'RF6'}]}], 'userInterface': 'Impact Garden'}, 'contributions': [{'name': 'Ethereum Attestation Service (EAS)', 'description': 'Ethereum Attestation Service', 'website': ''}], 'impactAttestations': [{'name': 'Likely to Recommend', 'type': 'numeric', 'value': 7}, {'name': 'Feeling if didnt exist', 'type': 'numeric', 'value': 3}, {'name': 'Governance Knowledge', 'type': 'numeric', 'value': ''}, {'name': 'Useful for Understanding', 'type': 'numeric', 'value': ''}, {'name': 'Effective for Improvements', 'type': 'numeric', 'value': ''}, {'name': 'Why Effective for Improvements', 'type': 'string', 'value': ''}, {'name': 'Text Review', 'type': 'string', 'value': ''}]}"
276,2024-10-15 18:37:56,0xf7248ad55667beaa6babe4700b52f5c868f60bdcb0e552f31369f78a22c7f1a6,Ethereum Attestation Service (EAS),0xa88844cea135382e3484e39c3172033437121b35ca0bc8b10b9b8253984876b5,Ethereum Attestation Service (EAS),stardust,225888,False,False,,,7.0,2.0,False,0x48fddbf987dee9a74d757034cc8fbe18bd90c90e60cba761ce0f0ec7428e20cf,0x7484aABFef9f39464F332e632047983b67571C0a,0x3e95B8E249c4536FE1db2E4ce5476010767C0A05,0x9421ca676319001aa266d5c24626f2c4a8e7cfd07e58c0140524d0ee82609bac,https://gateway.pinata.cloud/ipfs/QmexBhqH8KdrfULxb8EuHY4edQ58F42J2xYQsvpmyA7u5e,"{'id': 2146, 'project': {'name': 'Ethereum Attestation Service (EAS)', 'description': 'EAS is an infrastructure public good for making attestations onchain or offchain about anything. Attestations are digital signatures on structured pieces of data used to build more trust online and onchain. Over 800k+ attestations have been made in the Superchain from nearly 14k+ unique attesters.', 'website': ''}, 'reviewer': {'userFID': 225888, 'ethAddress': '0x0000000000000000000000000000000000000000'}, 'context': {'ecosystems': [{'name': 'Optimism', 'tags': [{'category': 'Governance', 'subcategory': 'Infra & Tooling', 'round': 'RF6'}]}], 'userInterface': 'Impact Garden'}, 'contributions': [{'name': 'Ethereum Attestation Service (EAS)', 'description': 'Ethereum Attestation Service', 'website': ''}], 'impactAttestations': [{'name': 'Likely to Recommend', 'type': 'numeric', 'value': 7}, {'name': 'Feeling if didnt exist', 'type': 'numeric', 'value': 2}, {'name': 'Governance Knowledge', 'type': 'numeric', 'value': ''}, {'name': 'Useful for Understanding', 'type': 'numeric', 'value': ''}, {'name': 'Effective for Improvements', 'type': 'numeric', 'value': ''}, {'name': 'Why Effective for Improvements', 'type': 'string', 'value': ''}, {'name': 'Text Review', 'type': 'string', 'value': 'It provides a simpler way for parties to prove or verify some information. Without it, it will be harder to trust information that we see onchain or online.'}]}"
274,2024-10-15 18:01:41,0x3ecbf66c1b21342b26acb0f7d4c6b8bbbef168ffafff3f425de3503fd8dfa535,Superfluid,0x3ecbf66c1b21342b26acb0f7d4c6b8bbbef168ffafff3f425de3503fd8dfa535,,cerv1,19412,True,False,{'Citizen'},,10.0,2.0,False,0xa15895b97e3405364c0a39effda72f9be1f1410720de846f9178f760438f6020,0x7484aABFef9f39464F332e632047983b67571C0a,0x6b9Bd00ac672CBD939F5Ea88B9e5cF1A4013f6ef,0x14efe58273fb2e2c53cec0e30c293aed48be721d1cfc967146973f977f3a591a,https://gateway.pinata.cloud/ipfs/QmQgSNBAJpJwawnkTG1DnjNWgrpm4jv2cuRhwvEgJWEHNp,"{'id': 1865, 'project': {'name': 'Superfluid', 'description': ""Superfluid is the leading asset streaming protocol that brings subscriptions, salaries, vesting, and rewards distributions to DAOs and crypto-native businesses worldwide.\n\nThe protocol has been live on Optimism since March 2022 and on Base since July 2023. It has been empowering developers with a crypto-native financial primitive, money streaming, and a modular smart contracts framework to build applications that leverage a formula-based balance and gasless, liquid, ongoing value transfer.\n\nTo date 31,769 streams have been started on Optimism and 577,985 on Base for a combined total volume of over $170M.\n\nSuperfluid is designed to minimize its TVL in favor of making assets available to sender or recipient at all times, minimizing funds locked in smart contracts. As such its impact is better measures in total volume transferred, number of total or active streams, total number of users and daily active users. When measuring the protocol activity it's important to not only rely on the on-chain transaction to smart contracts, but also on the the inner mechanics of the protocol (i.e. by evaluating the actions triggered via callData or by using the protocol subgraph).\n\nOn the alignment with Optimism and Retro Funding Round 4\n- Superfluid is builder-centric. A developer tool with clear focus on onboarding more developers to build more apps. As such, it’s additive to Optimism’s own goals.\n- Superfluid is supporting long term, real world use cases, like Salaries, Subscriptions, Memberships, Rentals, Airdrops, Grants distribution as well as entirely novel applications in DeFi, SocialFi and beyond.\n\nSuperfluid Protocol has been used by the Optimism Foundation to stream the RPGF3 grants, and will be used again in the upcoming RPGF4 round, providing the rails for a seamless funds distribution.\n\nThe protocol has been designed around builders and developers, with a set of tools available for building, debugging and data retrieval that empower new applications development. Here you can see an overview of projects built on Superfluid that have added value (and usage) to the Optimism and Base networks: https://www.superfluid.finance/post/how-superfluid-protocol-is-empowering-onchain-builders\n\nIf you have any questions or would like to learn more about Superfluid, please reach out to mdali.eth on Warpcast or Twitter/X."", 'website': ''}, 'reviewer': {'userFID': 19412, 'ethAddress': '0x5a5d9ab7b1bd978f80909503ebb828879daca9c3'}, 'context': {'ecosystems': [{'name': 'Optimism', 'tags': [{'category': 'Governance', 'subcategory': 'Infra & Tooling', 'round': 'RF6'}]}], 'userInterface': 'Impact Garden'}, 'contributions': [{'name': 'Superfluid', 'description': 'Superfluid', 'website': ''}], 'impactAttestations': [{'name': 'Likely to Recommend', 'type': 'numeric', 'value': 10}, {'name': 'Feeling if didnt exist', 'type': 'numeric', 'value': 2}, {'name': 'Governance Knowledge', 'type': 'numeric', 'value': ''}, {'name': 'Useful for Understanding', 'type': 'numeric', 'value': ''}, {'name': 'Effective for Improvements', 'type': 'numeric', 'value': ''}, {'name': 'Why Effective for Improvements', 'type': 'string', 'value': ''}, {'name': 'Text Review', 'type': 'string', 'value': 'As a grant recipient, Superfluid is awesome. I love the UI and the flexibility that streaming provides. '}]}"
