sample_date,display_name,amount
2023-07-08,Homebrew,237
2023-07-08,Kubernetes,234
2023-03-30,Aave,34
2023-03-30,Aave,100
2023-03-30,CockroachDB,426
2023-03-30,Homebrew,598
2023-02-18,Homebrew,294
2023-02-18,NumPy,29
2023-02-18,Pydantic,5
2023-02-18,Python,134
2023-02-18,Facebook Open Source,146
2023-02-18,Node.js,129
2023-02-18,pandas,38
2023-02-18,CockroachDB,57
2023-02-18,The Rust Programming Language,1046
2023-02-18,Offchain Labs,16
2023-02-18,Aave,17
2023-02-18,Hugging Face,62
2023-02-18,Docker,44
2023-02-18,DefiLlama,73
2023-08-14,Microsoft Azure,1375
2023-08-14,Vercel,189
2023-08-14,Kubernetes,339
2023-08-14,Offchain Labs,25
2023-08-14,Hugging Face,297
2023-08-14,Facebook Open Source,285
2023-08-14,Foundry,41
2023-08-14,NumPy,34
2023-08-14,Chainlink,239
2023-08-14,W3C,180
2023-08-14,Chainlink,106
2023-08-14,Aave,67
2023-08-14,pandas,44
2023-08-14,Node.js,154
2023-08-14,Chainlink,239
2023-08-14,The Rust Programming Language,1248
2023-05-29,Foundry,835
2023-02-12,Foundry,260
2023-02-12,Aave,59
2023-05-23,Pydantic,49
2023-05-23,Foundry,1705
2023-05-23,Homebrew,590
2023-05-23,Prometheus,47
2023-05-23,EigenLayer,11
2023-05-23,Kubernetes,619
2023-05-23,Docker,93
2023-05-23,Python,250
2023-06-13,W3C,278
2023-06-13,Chainlink,126
2023-06-13,Chainlink,252
2023-06-13,NumPy,48
2023-06-13,Vercel,136
2023-05-25,Internet Archive,77
2023-03-21,Homebrew,450
2023-07-20,The Rust Programming Language,1516
2023-07-20,Alchemy,4
2023-07-20,Node.js,134
2023-07-20,The Unicode Consortium,112
2023-07-20,Aave,22
2023-07-20,Microsoft Azure,1675
2023-07-20,pandas,68
2023-07-20,Chainlink,151
2023-07-20,Vercel,194
2023-07-20,W3C,304
2023-07-20,Chainlink,73
2023-07-20,CockroachDB,272
2023-01-24,Facebook Open Source,317
2023-01-24,Offchain Labs,45
2023-01-24,Prometheus,30
2023-04-11,CockroachDB,315
2023-04-11,Docker,117
2023-04-11,pandas,111
2023-04-11,Hugging Face,348
2023-04-11,Foundry,21
2023-04-11,Node.js,147
2023-04-11,Chainlink,39
2023-04-11,W3C,283
2023-04-11,The Rust Programming Language,1105
2023-04-11,Chainlink,113
2023-03-02,Chainlink,79
2023-03-02,Prometheus,75
2023-03-02,Kubernetes,822
2023-03-02,Homebrew,489
2023-03-02,Internet Archive,31
2023-03-02,Foundry,1359
2023-03-02,Foundry,1359
2023-03-02,W3C,315
2023-03-02,Chainlink,36
2023-03-02,pandas,96
2023-03-02,Docker,109
2023-03-02,Aave,64
2023-03-02,Chainlink,79
2023-03-02,Node.js,149
2023-03-02,Facebook Open Source,348
2023-03-02,The Rust Programming Language,1198
2023-10-09,NumPy,62
2023-10-09,Aave,58
2023-10-09,Pydantic,43
2023-10-09,EigenLayer,2
2023-10-09,Homebrew,479
2023-10-09,Internet Archive,40
2023-10-09,Foundry,1622
2023-07-17,Hugging Face,428
2023-07-17,Foundry,1344
2023-07-17,Docker,104
2023-07-17,DefiLlama,137
2023-07-17,Aave,59
2023-07-17,Pydantic,92
2023-07-17,CockroachDB,224
2023-07-17,Foundry,40
2023-07-17,Homebrew,341
2023-08-07,Microsoft Azure,1300
2023-08-07,Facebook Open Source,398
2023-08-07,Hugging Face,500
2023-08-07,Kubernetes,503
2023-11-15,Homebrew,468
2023-11-15,EigenLayer,37
2023-11-15,Pydantic,55
2023-11-15,Offchain Labs,76
2023-11-15,Internet Archive,27
2023-11-15,Python,268
2023-11-15,Foundry,2210
2023-11-15,Hugging Face,495
2023-11-15,CockroachDB,208
2023-11-15,Aave,37
2023-11-15,DefiLlama,152
2023-05-04,Homebrew,454
2023-05-04,NumPy,46
2023-05-04,Chainlink,120
2023-05-04,DefiLlama,186
2023-05-04,CockroachDB,89
2023-05-04,Vercel,184
2023-05-04,Aave,52
2023-05-04,Docker,91
2023-05-04,Aave,43
2023-05-04,The Unicode Consortium,28
2023-05-04,Foundry,1577
2023-05-04,Hugging Face,333
2023-05-04,Offchain Labs,96
2023-05-04,Node.js,187
2023-05-04,The Rust Programming Language,1478
2023-05-04,Facebook Open Source,339
2023-05-04,pandas,102
2023-03-02,Pydantic,21
2023-06-10,Chainlink,14
2023-06-10,pandas,30
2023-06-10,Aave,44
2023-06-10,Foundry,561
2023-06-10,The Rust Programming Language,795
2023-08-07,Homebrew,464
2023-08-07,Foundry,1727
2023-08-07,Pydantic,59
2023-08-07,Docker,73
2023-08-07,DefiLlama,193
2023-08-07,Internet Archive,10
2023-08-07,Aave,65
2023-08-07,CockroachDB,190
2023-08-07,Foundry,1727
2023-08-07,Aave,65
2023-11-15,Aave,37
2023-11-15,Chainlink,216
2023-11-15,Docker,113
2023-11-15,Kubernetes,469
2023-11-15,Prometheus,74
2023-11-15,Facebook Open Source,427
2023-11-15,pandas,48
2023-11-15,Foundry,2210
2023-11-15,The Rust Programming Language,1993
2023-11-15,Alchemy,48
2023-11-15,Node.js,170
2023-07-11,Internet Archive,55
2023-07-11,Aave,67
2023-07-11,Foundry,1763
2023-10-19,Aave,90
2023-10-19,The Rust Programming Language,1621
2023-10-19,Foundry,1882
2023-10-19,Facebook Open Source,398
2023-10-19,Hugging Face,452
2023-10-19,Vercel,182
2023-10-19,Offchain Labs,46
2023-10-19,W3C,266
2023-10-19,pandas,59
2023-10-19,Chainlink,59
2023-10-19,Microsoft Azure,1540
2023-10-19,Chainlink,148
2023-10-19,Docker,99
2023-10-19,Homebrew,519
2023-11-12,Chainlink,2
2023-11-12,pandas,14
2023-11-12,Foundry,680
2023-11-12,Aave,37
2023-11-12,Prometheus,45
2023-11-12,Kubernetes,91
2023-11-12,Internet Archive,7
2023-11-12,Foundry,680
2023-11-12,Microsoft Azure,228
2023-11-12,EigenLayer,1
2023-11-12,Aave,36
2023-11-12,Vercel,50
2023-11-12,The Unicode Consortium,19
2023-11-12,Foundry,15
2023-11-12,Alchemy,19
2023-11-12,Chainlink,2
2023-11-12,Chainlink,2
2023-11-12,NumPy,29
2023-12-16,W3C,114
2023-12-16,Chainlink,2
2023-12-16,Microsoft Azure,276
2023-12-16,CockroachDB,59
2023-12-16,Aave,29
2023-12-16,Kubernetes,190
2023-12-16,Vercel,39
2023-12-16,The Rust Programming Language,972
2023-12-16,Offchain Labs,23
2023-12-16,Hugging Face,126
2023-12-16,Docker,21
2023-12-16,Alchemy,9
2023-12-16,The Unicode Consortium,40
2023-12-16,Facebook Open Source,151
2023-12-16,pandas,10
2023-12-16,Node.js,87
2023-12-16,Chainlink,15
2023-08-17,The Unicode Consortium,95
2023-08-17,Hugging Face,538
2023-08-17,Node.js,144
2023-08-17,DefiLlama,121
2023-08-17,Facebook Open Source,431
2023-08-17,pandas,55
2023-08-17,Chainlink,155
2023-08-17,The Rust Programming Language,1210
2023-08-17,Chainlink,64
2023-11-06,Vercel,143
2023-11-06,Chainlink,79
2023-11-06,Alchemy,35
2023-11-06,Aave,36
2023-11-06,Homebrew,391
2023-07-29,The Rust Programming Language,976
2023-07-29,Foundry,12
2023-07-29,Python,167
2023-07-29,Node.js,82
2023-07-29,Alchemy,3
2023-07-29,Microsoft Azure,231
2023-07-29,Pydantic,16
2023-07-29,The Unicode Consortium,45
2023-07-29,Aave,20
2023-07-29,CockroachDB,25
2023-03-08,Prometheus,122
2023-03-08,Internet Archive,61
2023-03-08,NumPy,33
2023-03-08,Foundry,1558
2023-03-08,CockroachDB,204
2023-03-08,Chainlink,86
2023-03-08,pandas,93
2023-03-08,W3C,330
2023-03-08,Kubernetes,819
2023-03-08,Vercel,129
2023-03-08,Docker,58
2023-03-08,The Unicode Consortium,40
2023-03-08,Chainlink,228
2023-03-08,Aave,82
2023-03-08,Node.js,173
2023-03-08,Microsoft Azure,1570
2023-03-08,Aave,82
2023-03-08,Foundry,1558
2023-03-08,The Rust Programming Language,1423
2023-03-08,Facebook Open Source,360
2023-03-08,Offchain Labs,30
2023-03-08,Hugging Face,373
2023-01-04,Foundry,37
2023-01-04,Kubernetes,519
2023-01-04,Foundry,1164
2023-12-13,Aave,101
2023-12-13,Microsoft Azure,1537
2023-12-13,Chainlink,186
2023-12-13,Alchemy,39
2023-12-13,Node.js,149
2023-12-13,Foundry,99
2023-12-13,Homebrew,584
2023-12-13,The Rust Programming Language,2328
2023-11-21,Python,213
2023-11-21,The Rust Programming Language,1626
2023-11-21,The Unicode Consortium,73
2023-11-06,Facebook Open Source,363
2023-11-06,Pydantic,90
2023-11-06,The Rust Programming Language,1418
2023-11-06,Node.js,133
2023-11-06,Prometheus,38
2023-11-06,Offchain Labs,13
2023-07-29,DefiLlama,47
2023-07-29,Docker,19
2023-07-29,pandas,23
2023-07-29,Facebook Open Source,135
2023-07-29,Hugging Face,91
2023-11-08,Foundry,2005
2023-11-08,W3C,289
2023-11-08,Aave,66
2023-11-08,Chainlink,86
2023-11-08,Chainlink,247
2023-11-08,Internet Archive,20
2023-11-08,Facebook Open Source,496
2023-11-08,DefiLlama,113
2023-11-08,Aave,66
2023-11-08,Offchain Labs,17
2023-11-08,pandas,47
2023-11-08,CockroachDB,274
2023-11-08,Docker,69
2023-11-08,Hugging Face,517
2023-02-17,NumPy,83
2023-02-17,Homebrew,505
2023-02-17,Chainlink,133
2023-02-17,pandas,139
2023-02-17,Internet Archive,17
2023-02-17,Node.js,156
2023-02-17,Offchain Labs,67
2023-02-17,Hugging Face,434
2023-02-17,Aave,49
2023-02-17,Pydantic,17
2023-02-17,Foundry,1313
2023-02-17,Facebook Open Source,403
2023-02-17,CockroachDB,109
2023-02-17,Docker,69
2023-02-17,DefiLlama,115
2023-07-23,Python,233
2023-07-23,Pydantic,12
2023-07-23,Prometheus,6
2023-07-23,Aave,6
2023-07-23,Homebrew,290
2023-07-23,Aave,6
2023-07-23,Internet Archive,35
2023-10-18,Aave,38
2023-10-18,CockroachDB,159
2023-10-18,Vercel,121
2023-03-26,Foundry,439
2023-03-26,Aave,16
2023-03-26,Foundry,439
2023-03-26,Chainlink,3
2023-03-26,Internet Archive,27
2023-03-26,DefiLlama,46
2023-03-26,Aave,16
2023-03-26,Python,130
2023-03-26,Homebrew,406
2023-03-26,NumPy,98
2023-03-26,Kubernetes,177
2023-11-02,Alchemy,27
2023-11-02,CockroachDB,146
2023-01-20,Foundry,1255
2023-01-20,pandas,83
2023-01-20,Aave,102
2023-01-20,Node.js,155
2023-01-20,Kubernetes,528
2023-01-20,Facebook Open Source,437
2023-01-20,Offchain Labs,37
2023-01-20,Prometheus,40
2023-01-20,NumPy,65
2023-01-20,Hugging Face,432
2023-01-20,Docker,141
2023-01-20,CockroachDB,231
2023-01-20,DefiLlama,170
2023-01-20,Pydantic,16
2023-01-20,Aave,104
2023-01-20,Foundry,1255
2023-01-20,Aave,104
2023-07-04,Vercel,148
2023-07-04,Aave,42
2023-07-04,Docker,92
2023-07-04,Microsoft Azure,850
2023-07-04,Aave,39
2023-07-04,Foundry,1275
2023-07-04,Internet Archive,19
2023-07-04,Foundry,67
2023-11-24,Chainlink,16
2023-11-24,W3C,174
2023-11-24,Docker,71
2023-11-24,pandas,26
2023-11-24,Facebook Open Source,106
2023-10-12,pandas,36
2023-10-12,The Rust Programming Language,1229
2023-10-12,NumPy,57
2023-05-02,Docker,83
2023-05-02,Chainlink,69
2023-05-02,Kubernetes,723
2023-05-02,Aave,70
2023-05-02,DefiLlama,111
2023-05-02,Foundry,1524
2023-05-02,Prometheus,93
2023-05-02,Aave,70
2023-05-02,CockroachDB,98
2023-05-02,Internet Archive,42
2023-05-02,Foundry,1524
2023-05-02,Pydantic,77
2023-05-02,Python,222
2023-05-02,Foundry,28
2023-05-02,Hugging Face,381
2023-01-20,Internet Archive,19
2023-01-20,Chainlink,108
2023-01-20,Chainlink,108
2023-01-20,Chainlink,43
2023-01-20,Microsoft Azure,1510
2023-01-20,Vercel,138
2023-01-20,The Unicode Consortium,30
2023-01-20,W3C,245
2023-01-20,Python,196
2023-01-20,The Rust Programming Language,1221
2023-01-20,Foundry,31
2023-01-20,Homebrew,339
2023-07-04,Foundry,1275
2023-07-04,Aave,42
2023-07-04,The Rust Programming Language,1195
2023-07-04,Offchain Labs,23
2023-07-04,Node.js,139
2023-07-04,Chainlink,70
2023-07-04,Hugging Face,456
2023-07-04,Facebook Open Source,269
2023-07-04,pandas,42
2023-05-21,Chainlink,11
2023-05-21,Aave,47
2023-05-21,W3C,39
2023-05-21,Docker,25
2023-05-21,Kubernetes,159
2023-03-20,Offchain Labs,27
2023-03-20,Kubernetes,555
2023-03-20,Vercel,101
2023-03-20,Facebook Open Source,394
2023-03-20,Chainlink,263
2023-03-20,Foundry,1440
2023-03-20,Foundry,15
2023-03-20,The Unicode Consortium,41
2023-03-20,The Rust Programming Language,1175
2023-03-20,Microsoft Azure,1660
2023-03-20,Node.js,112
2023-03-20,Aave,32
2023-06-15,DefiLlama,109
2023-06-15,Chainlink,261
2023-06-15,The Rust Programming Language,1358
2023-06-15,Aave,31
2023-06-15,Hugging Face,558
2023-06-15,Node.js,97
2023-06-15,pandas,43
2023-06-15,Offchain Labs,39
2023-06-15,Facebook Open Source,492
2023-03-26,Chainlink,3
2023-03-26,pandas,59
2023-11-24,Aave,58
2023-11-24,The Rust Programming Language,1628
2023-11-24,Node.js,154
2023-11-24,Chainlink,53
2023-11-24,Pydantic,21
2023-11-24,Foundry,60
2023-11-24,Python,129
2023-11-24,Offchain Labs,8
2023-11-24,Hugging Face,511
2023-11-24,Microsoft Azure,865
2023-11-24,Alchemy,7
2023-11-24,NumPy,74
2023-03-05,Vercel,70
2023-03-05,Docker,24
2023-03-05,Microsoft Azure,149
2023-03-05,W3C,89
2023-03-05,CockroachDB,11
2023-03-05,Foundry,534
2023-03-05,Aave,14
2023-03-05,Facebook Open Source,89
2023-05-21,Chainlink,26
2023-05-21,pandas,19
2023-05-21,Aave,47
2023-05-21,Pydantic,13
2023-05-21,Prometheus,9
2023-05-21,Facebook Open Source,68
2023-05-21,Hugging Face,173
2023-05-21,Internet Archive,18
2023-05-21,CockroachDB,8
2023-05-21,Foundry,447
2023-05-21,DefiLlama,42
2023-05-21,Homebrew,251
2023-05-02,Chainlink,197
2023-05-02,Offchain Labs,66
2023-05-02,Homebrew,491
2023-05-02,NumPy,55
2023-05-02,Facebook Open Source,424
2023-05-02,Vercel,195
2023-05-02,Node.js,182
2023-05-02,The Unicode Consortium,48
2023-05-02,Aave,70
2023-05-02,pandas,101
2023-05-02,The Rust Programming Language,1290
2023-05-02,Microsoft Azure,1606
2023-05-02,Chainlink,197
2023-08-10,Internet Archive,29
2023-08-10,EigenLayer,8
2023-08-10,Foundry,1904
2023-08-10,Vercel,160
2023-01-01,NumPy,30
2023-01-01,Kubernetes,56
2023-01-01,Foundry,15
2023-01-01,Hugging Face,58
2023-01-01,Aave,2
2023-01-01,Docker,6
2023-01-01,DefiLlama,53
2023-01-01,Homebrew,197
2023-01-01,Aave,2
2023-01-01,CockroachDB,5
2023-01-01,Internet Archive,10
2023-12-09,Foundry,1001
2023-12-09,Python,121
2023-12-09,Prometheus,38
2023-12-09,Offchain Labs,23
2023-12-09,Foundry,8
2023-12-09,NumPy,40
2023-12-09,Hugging Face,106
2023-12-09,Facebook Open Source,123
2023-12-09,pandas,81
2023-12-09,Foundry,1001
2023-12-09,Node.js,74
2023-12-09,Kubernetes,152
2023-12-09,Microsoft Azure,250
2023-12-09,Aave,25
2023-12-09,Vercel,56
2023-12-09,Chainlink,2
2023-12-09,Alchemy,2
2023-12-09,The Rust Programming Language,957
2023-12-09,Chainlink,30
2023-12-09,W3C,91
2023-12-09,The Unicode Consortium,35
2023-04-26,W3C,312
2023-04-26,NumPy,55
2023-04-26,Aave,52
2023-04-26,Foundry,34
2023-04-26,Chainlink,76
2023-04-26,Vercel,142
2023-04-26,Chainlink,196
2023-04-26,Node.js,141
2023-04-26,Microsoft Azure,1674
2023-04-26,Pydantic,96
2023-04-26,Prometheus,72
2023-04-26,The Unicode Consortium,42
2023-10-30,NumPy,44
2023-10-30,Homebrew,499
2023-10-30,Pydantic,44
2023-10-30,Aave,22
2023-10-30,Chainlink,84
2023-10-30,CockroachDB,208
2023-10-30,Aave,22
2023-10-30,Kubernetes,653
2023-10-30,Docker,110
2023-10-30,Vercel,236
2023-10-30,Internet Archive,40
2023-10-30,pandas,83
2023-04-07,Chainlink,51
2023-04-07,Foundry,26
2023-04-07,The Rust Programming Language,1064
2023-04-07,W3C,182
2023-04-07,The Unicode Consortium,66
2023-04-07,Aave,41
2023-04-07,Chainlink,12
2023-04-07,pandas,127
2023-04-07,Node.js,100
2023-04-07,Kubernetes,400
2023-04-07,Microsoft Azure,1332
2023-04-07,Docker,74
2023-04-07,CockroachDB,217
2023-04-07,Vercel,179
2023-04-23,Foundry,313
2023-04-23,Facebook Open Source,120
2023-04-23,Hugging Face,124
2023-04-23,Offchain Labs,7
2023-04-23,Chainlink,6
2023-05-14,Python,163
2023-05-14,Foundry,8
2023-05-14,Homebrew,268
2023-05-14,Prometheus,6
2023-05-14,Node.js,144
2023-05-14,The Rust Programming Language,740
2023-05-14,Pydantic,7
2023-05-14,DefiLlama,58
2023-05-14,pandas,45
2023-03-19,NumPy,17
2023-03-19,Foundry,416
2023-06-27,DefiLlama,153
2023-06-27,NumPy,74
2023-10-24,The Rust Programming Language,1367
2023-10-24,Homebrew,489
2023-10-24,Offchain Labs,120
2023-10-24,Python,172
2023-10-24,EigenLayer,51
2023-10-24,Aave,46
2023-10-24,Prometheus,75
2023-12-06,Pydantic,62
2023-12-06,Homebrew,448
2023-12-06,Facebook Open Source,364
2023-12-06,pandas,69
2023-12-06,Kubernetes,344
2023-12-06,Python,197
2023-12-06,NumPy,48
2023-04-23,DefiLlama,134
2023-04-23,Internet Archive,12
2023-04-23,Aave,2
2023-04-23,Homebrew,375
2023-04-23,Python,173
2023-04-23,Foundry,8
2023-04-23,W3C,73
2023-04-23,Foundry,313
2023-04-23,NumPy,24
2023-02-26,Python,158
2023-02-26,Prometheus,21
2023-02-26,Foundry,18
2023-02-26,Facebook Open Source,81
2023-08-22,pandas,111
2023-08-22,The Unicode Consortium,127
2023-08-22,Facebook Open Source,387
2023-08-22,Node.js,107
2023-08-22,Python,313
2023-08-22,The Rust Programming Language,1207
2023-08-22,Prometheus,48
2023-08-22,Pydantic,43
2023-08-22,Aave,56
2023-08-22,Alchemy,8
2023-08-22,Homebrew,493
2023-08-22,Foundry,2005
2023-08-22,Aave,56
2023-08-22,Internet Archive,38
2023-08-22,EigenLayer,5
2023-08-22,Chainlink,162
2023-08-22,Docker,98
2023-08-22,DefiLlama,172
2023-08-22,CockroachDB,236
2023-08-22,Hugging Face,581
2023-11-30,DefiLlama,113
2023-11-30,Internet Archive,63
2023-11-30,Python,149
2023-11-30,Aave,36
2023-11-30,Prometheus,34
2023-11-30,NumPy,74
2023-11-30,Alchemy,27
2023-11-30,Foundry,56
2023-11-30,Foundry,1835
2023-11-30,Kubernetes,347
2023-03-19,Foundry,32
2023-03-19,The Rust Programming Language,1037
2023-03-19,Node.js,80
2023-03-19,Chainlink,3
2023-03-19,The Unicode Consortium,19
2023-03-19,CockroachDB,85
2023-03-19,pandas,22
2023-03-19,Kubernetes,279
2023-02-26,Hugging Face,75
2023-02-26,NumPy,12
2023-02-26,Offchain Labs,11
2023-08-22,Chainlink,73
2023-08-22,W3C,310
2023-08-22,NumPy,87
2023-08-22,Kubernetes,467
2023-08-22,Chainlink,162
2023-08-22,Foundry,98
2023-08-22,Vercel,160
2023-08-22,Foundry,2005
2023-11-30,Chainlink,60
2023-11-30,pandas,63
2023-04-25,Node.js,121
2023-04-25,Offchain Labs,24
2023-04-25,The Rust Programming Language,1311
2023-08-03,NumPy,71
2023-08-03,Foundry,74
2023-08-03,W3C,328
2023-08-03,Alchemy,7
2023-08-03,Chainlink,208
2023-08-03,Vercel,174
2023-08-03,EigenLayer,24
2023-08-03,Chainlink,104
2023-08-03,Foundry,1869
2023-04-04,Offchain Labs,32
2023-04-04,Prometheus,68
2023-04-04,Internet Archive,46
2023-04-04,Hugging Face,435
2023-04-04,CockroachDB,279
2023-04-04,DefiLlama,130
2023-04-04,Aave,73
2023-04-04,NumPy,47
2023-11-11,Node.js,176
2023-11-11,pandas,18
2023-11-11,Chainlink,14
2023-11-11,Internet Archive,6
2023-04-19,Internet Archive,38
2023-04-19,NumPy,51
2023-04-19,Homebrew,514
2023-04-19,Foundry,1614
2023-04-19,Prometheus,26
2023-04-19,Kubernetes,341
2023-04-19,EigenLayer,44
2023-04-19,Chainlink,159
2023-04-19,DefiLlama,174
2023-07-28,Internet Archive,17
2023-07-28,CockroachDB,256
2023-07-28,Aave,45
2023-07-28,Aave,45
2023-07-28,Chainlink,65
2023-07-28,Facebook Open Source,504
2023-07-28,Node.js,155
2023-07-28,DefiLlama,140
2023-07-28,Foundry,1461
2023-07-28,The Rust Programming Language,1305
2023-09-28,W3C,328
2023-09-28,CockroachDB,294
2023-07-13,pandas,93
2023-07-13,Chainlink,88
2023-07-13,Internet Archive,52
2023-07-07,Aave,28
2023-07-07,Chainlink,23
2023-07-07,DefiLlama,156
2023-04-19,Chainlink,63
2023-04-19,Aave,83
2023-04-19,Vercel,130
2023-08-19,DefiLlama,41
2023-08-19,Chainlink,21
2023-03-29,Internet Archive,29
2023-11-29,Foundry,2275
2023-05-05,Foundry,1380
2023-05-05,NumPy,35
2023-05-05,Foundry,47
2023-05-05,Offchain Labs,47
2023-05-05,Hugging Face,365
2023-05-05,Facebook Open Source,413
2023-05-05,The Unicode Consortium,28
2023-05-05,Chainlink,155
2023-05-05,The Rust Programming Language,1290
2023-05-05,Chainlink,155
2023-05-05,pandas,107
2023-05-05,Node.js,187
2023-05-05,Chainlink,72
2023-05-05,Aave,51
2023-05-05,W3C,240
2023-05-05,Aave,51
2023-05-05,Kubernetes,635
2023-07-09,DefiLlama,45
2023-07-09,Aave,25
2023-07-09,Facebook Open Source,114
2023-07-09,CockroachDB,13
2023-07-09,pandas,33
2023-07-09,Docker,15
2023-07-09,Offchain Labs,1
2023-07-09,Hugging Face,77
2023-07-09,Alchemy,10
2023-09-03,Chainlink,18
2023-09-03,DefiLlama,44
2023-09-03,NumPy,25
2023-09-03,Python,163
2023-12-12,The Rust Programming Language,2191
2023-12-12,Microsoft Azure,1495
2023-12-12,Chainlink,204
2023-12-12,Alchemy,51
2023-12-12,Node.js,123
2023-12-12,Aave,63
2023-12-12,Aave,36
2023-12-12,Docker,90
2023-12-12,CockroachDB,351
2023-12-12,Chainlink,80
2023-12-12,pandas,49
2023-12-12,W3C,383
2023-11-29,EigenLayer,72
2023-08-13,Vercel,33
2023-08-13,W3C,46
2023-08-13,Docker,11
2023-08-13,Chainlink,12
2023-08-13,Microsoft Azure,174
2023-08-13,pandas,35
2023-08-13,Facebook Open Source,89
2023-08-13,The Unicode Consortium,9
2023-08-13,Aave,21
2023-08-13,The Rust Programming Language,920
2023-08-13,Node.js,138
2023-08-13,Chainlink,32
2023-05-05,DefiLlama,111
2023-03-22,Chainlink,235
2023-03-22,Aave,37
2023-03-22,Foundry,1535
2023-03-22,DefiLlama,159
2023-03-22,Chainlink,235
2023-03-22,The Rust Programming Language,1138
2023-03-22,pandas,70
2023-02-06,CockroachDB,207
2023-02-06,Vercel,101
2023-02-06,Kubernetes,824
2023-02-06,Aave,53
2023-02-06,The Rust Programming Language,1051
2023-02-06,Hugging Face,422
2023-02-06,Facebook Open Source,295
2023-02-06,Node.js,170
2023-02-06,Prometheus,20
2023-02-06,Chainlink,98
2023-02-06,Internet Archive,45
2023-02-06,Foundry,1415
2023-01-18,Offchain Labs,52
2023-01-18,Hugging Face,373
2023-01-18,Facebook Open Source,404
2023-01-18,Kubernetes,735
2023-01-18,Internet Archive,44
2023-01-18,Prometheus,37
2023-01-18,Pydantic,13
2023-01-18,DefiLlama,170
2023-01-18,Foundry,1239
2023-01-18,The Rust Programming Language,1036
2023-01-18,Foundry,32
2023-01-18,Chainlink,140
2023-01-18,Aave,61
2023-01-18,Node.js,181
2023-01-18,Microsoft Azure,1728
2023-01-18,The Unicode Consortium,25
2023-12-27,Foundry,972
2023-12-27,Hugging Face,270
2023-12-27,Offchain Labs,65
2023-12-27,CockroachDB,41
2023-12-27,Aave,18
2023-12-27,Pydantic,37
2023-12-05,Internet Archive,53
2023-12-05,Foundry,1990
2023-12-05,Node.js,160
2023-12-05,Kubernetes,364
2023-12-05,Alchemy,45
2023-12-05,Chainlink,59
2023-12-05,NumPy,90
2023-12-05,The Unicode Consortium,60
2023-12-05,Microsoft Azure,1602
2023-12-05,Pydantic,14
2023-12-05,Foundry,93
2023-10-14,W3C,113
2023-10-14,Aave,25
2023-10-14,Microsoft Azure,165
2023-10-14,Chainlink,9
2023-10-14,Alchemy,9
2023-10-14,The Unicode Consortium,27
2023-09-15,pandas,60
2023-09-15,Kubernetes,540
2023-09-15,Facebook Open Source,452
2023-09-15,Node.js,144
2023-09-15,Chainlink,161
2023-09-15,Prometheus,25
2023-09-15,Internet Archive,52
2023-09-02,Docker,16
2023-09-02,Aave,19
2023-09-02,Chainlink,12
2023-09-02,Chainlink,25
2023-09-02,W3C,193
2023-11-20,Microsoft Azure,1388
2023-11-20,Offchain Labs,63
2023-11-20,Hugging Face,515
