ID,ContributionsCount,ProjectPayoutAddress,ApplicationId,ProjectId,MatchPoolPercentage,ProjectName,MatchAmountInTokenHex,MatchAmountInToken,OriginalMatchAmountInTokenHex,OriginalMatchAmountInToken,Index,ChainId,RoundKey,MatchAmountUSD,OriginalMatchAmountUSD,RoundId
3675,952,0x850a146D7478dAAa98Fc26Fd85e6A24e50846A9d,9,0x7504217cb61d4b90163e8fb0f9801f597b6972a43ad771d8c42a7b3f13291a5d,0.007031,Zuzalu Gitcoin Hype Squad,0x079fadd1acba60b578,140633291678759826808,0x07db1f744b17211c5b,144916675200410524763,25,10,24,140.6952973295298,144.9805694081473,0x984e29dCB4286c2D9cbAA2c238AfDd8A191Eefbc
3676,774,0x9531C059098e3d194fF87FebB587aB07B30B1306,34,0x62974e6c4e31dfdaf58ccabea96cc589c38152acdb12a0b82bc8ac867798713f,0.011031,Lefteris Karapetsas,0x0bf5e188a9a99c5281,220631777482133754497,0x07338b56c617ec759a,132841366242468853146,26,10,24,220.729054711302,132.8999364093526,0x984e29dCB4286c2D9cbAA2c238AfDd8A191Eefbc
3677,831,0xA40ba205ADD80C214eC7A710E790A54D738c4c27,57,0x5d79092725d85663a135c9841b6c8445f20132ee25951593602f9faebfe34545,0.008389,40acres DAO,0x09188be59e4e511814,167789456410140547092,0x06b08957c25ad86f22,123401259557001391906,27,10,24,167.8634352974499,123.4556675518178,0x984e29dCB4286c2D9cbAA2c238AfDd8A191Eefbc
3678,815,0xfC9265A28f66CF4561D74A4E25D7Bbd3F482B8e6,52,0x9bc6d951ac597c8938efa6add91295a5ec90bc6c9197e1a2d1aa52414f00cf04,0.006004,Jimi Cohen - Gitcoin Radio,0x06828f3ff2f704e660,120088272901616494176,0x069be07cd23f02ff70,121912579155361464176,28,10,24,120.1412201904286,121.9663307864108,0x984e29dCB4286c2D9cbAA2c238AfDd8A191Eefbc
3679,818,0x85A363699C6864248a6FfCA66e4a1A5cCf9f5567,58,0xf86d3c00eeb235e59e08ac308355ca451046a5631480e3d011f9f56ff449e833,0.004423,🐙 Mars - Gitcoin citizen,0x04cbb1ae9fd0ace922,88464680956839389474,0x06817b799fef720a67,120010649223109413479,29,10,24,88.50368530671564,120.0635622874029,0x984e29dCB4286c2D9cbAA2c238AfDd8A191Eefbc
3680,795,0xdC71a1BDEaBd3c347dc21e9354aFf91ad375EB97,20,0x087157a6b9aa61a8347fa3d9bbe925765a04b052c3816645e1805513f2e9afbe,0.005814,Jon Ruth - Discord and Telegram Superhero,0x064dea51d95d04d4f8,116294854321738405112,0x05f084a6eedf4809d9,109564881179454736857,30,10,24,116.3461290806333,109.6131886724955,0x984e29dCB4286c2D9cbAA2c238AfDd8A191Eefbc
3681,739,0x521aacB43d89E1b8FFD64d9eF76B0a1074dEdaF8,33,0xc685cd32ae23ff7dbd8f6246af3234076f97c0d2bd1af0504f36470c645efc19,0.006492,Bob Jiang,0x070a078cd820291ace,129849909641063504590,0x057409a2f3617e3a14,100595113717934209556,31,10,24,129.9071608655325,100.6394664129178,0x984e29dCB4286c2D9cbAA2c238AfDd8A191Eefbc
3682,596,0xCA72c93172BA6EfF168E59e7F17C3C7A8FeA9B62,59,0xade9265a4e589601a10de77a85c75876b892a50d866d17db4f6e1d33af933276,0.004712,Carlos Melgar - Community Supportooooooor,0x051be47bd9d80038bb,94243587877823854779,0x03376b3a9a6ff5cd62,59333582150700485986,32,10,24,94.28514016553258,59.35974250953053,0x984e29dCB4286c2D9cbAA2c238AfDd8A191Eefbc
459,25,0x66b1de0f14a0ce971f7f248415063d44caf19398,29,0xf78f2468c4a39a4b174be3b83b0a6d3b9b036d026a6bcb104fe80013cf23624c,0.116584,Yalor Mewn,0x0a291fbb1a73a9fc,732151302887549436,0x0a291fbb1a73a9fc,732151302887549436,1,10,20,1338.624685008731,1338.624685008731,0x35C9D05558DA3A3F3CDdbF34A8e364e59B857004
464,15,0xa1a3ae5dd11b228cb8a326c37761ed2209d0a398,23,0xe5ff75a615651bf82473f4f30b8dbc72fcd1492fe235357006391c2549d4df4a,0.033377,Doctor Robinson,0x02e8afd392eb472d,209610705910581037,0x02e8afd392eb472d,209610705910581037,6,10,20,383.2405461376401,383.2405461376401,0x35C9D05558DA3A3F3CDdbF34A8e364e59B857004
465,16,0x824959488ba9a9dab3775451498d732066a4c8f1,11,0xb42d18281f6a09422abd2aa7536e74fc85c9c25b61b5a0d0f3262587653f0f4c,0.029572,Adam,0x0293cb3469716906,185715435620100358,0x0293cb3469716906,185715435620100358,7,10,20,339.5517641336477,339.5517641336477,0x35C9D05558DA3A3F3CDdbF34A8e364e59B857004
466,16,0x2fd614eb9a6bbc4d4bcef8f1356f2e337fa7ecac,19,0xecc160fe0ce70fc53d9712b1b60d0f250fc17caab833b924e308c45e73d7982e,0.02682,Owocki,0x02566238679f1710,168430030469142288,0x02566238679f1710,168430030469142288,8,10,20,307.9480915946624,307.9480915946624,0x35C9D05558DA3A3F3CDdbF34A8e364e59B857004
467,16,0x68f272fcaae074cb33e68d88a32c325ed0df8379,34,0x7af06b314912a2a4d8165da8b69c90faa3c5ab5428c7c4ec024d8a3877e5d032,0.02641,Sasquatch,0x024d3ef70db62eed,165857992090463981,0x024d3ef70db62eed,165857992090463981,9,10,20,303.2455198025892,303.2455198025892,0x35C9D05558DA3A3F3CDdbF34A8e364e59B857004
468,17,0x22996b929510142c95fcda8aa59ef2a257057d47,12,0x884369bb3da0d9ff068ce9fbe9cfa0b45d5c0465d2c6f65ba8c2bccb5ece3804,0.025969,Simon,0x02436abafbeb3396,163091362838426518,0x02436abafbeb3396,163091362838426518,10,10,20,298.1871688900957,298.1871688900957,0x35C9D05558DA3A3F3CDdbF34A8e364e59B857004
470,17,0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9,3,0x71b897ed429c810918f04730f1f9b21a675d448ad4f52ebe522df7d8ccaac4ef,0.018034,Ven Gist,0x01925c62b70b8b4a,113254519685221194,0x01925c62b70b8b4a,113254519685221194,12,10,20,207.0682591720106,207.0682591720106,0x35C9D05558DA3A3F3CDdbF34A8e364e59B857004
472,15,0x01cf9fd2efa5fdf178bd635c3e2adf25b2052712,22,0x8f6c58c563c6153ee930be4e532bd0263e95adfd22d6539078621a9922eeff58,0.016681,Disruption Joe,0x0174313ff44476ea,104762842087192298,0x0174313ff44476ea,104762842087192298,14,10,20,191.5425485640722,191.5425485640722,0x35C9D05558DA3A3F3CDdbF34A8e364e59B857004
473,14,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,24,0xacb349c3bd07df5e1cbfaaac53eb1e1da41c8f11b93a0986e2240e6efdb856fc,0.013622,Griff,0x012fee897bb5cc65,85549192196770917,0x012fee897bb5cc65,85549192196770917,15,10,20,156.4133806844329,156.4133806844329,0x35C9D05558DA3A3F3CDdbF34A8e364e59B857004
474,13,0x16556130d9fbe25c3c1873670fde3cb5b09fb0a7,32,0xbd53e50107223a98ce4a120bf9dc704f6965672aa736d65a4bd1cc0df69a4ee7,0.011176,Sky Mine,0xf95b638c7080f5,70187752317026549,0xf95b638c7080f5,70187752317026549,16,10,20,128.3273791445823,128.3273791445823,0x35C9D05558DA3A3F3CDdbF34A8e364e59B857004
475,11,0x716103393284064c8db76d28961c8cfdd89405cb,15,0xc8b35ba53dbf0c60bca7eb45d2f99e4ba7483507e6d10f1bc2ce687202cea33e,0.008194,Dan R,0xb6d378f291b46e,51460962180510830,0xb6d378f291b46e,51460962180510830,17,10,20,94.08835853661357,94.08835853661357,0x35C9D05558DA3A3F3CDdbF34A8e364e59B857004
476,10,0x4cB96246E4145F339C72FDFD6f2C8F9c95360494,35,0x60f25e3c08bdc8be8b0207a4ff3131178fe3f55fb8c7ad7e2f2d02dd3a30b18e,0.007815,Dani D,0xae61f309cbe101,49084342416957697,0xae61f309cbe101,49084342416957697,18,10,20,89.74307926192728,89.74307926192728,0x35C9D05558DA3A3F3CDdbF34A8e364e59B857004
477,12,0xb6d052d6f5921d52c1c14b69a02de04f840cefcd,9,0x6f6bb327b59ae18b209155901e2ab923a01c85cac567135d4261dcf682d8a9ef,0.007797,Wackerow,0xadf7f29ecf98a0,48967792389494944,0xadf7f29ecf98a0,48967792389494944,19,10,20,89.52998567978821,89.52998567978821,0x35C9D05558DA3A3F3CDdbF34A8e364e59B857004
478,10,0xFADBEa83DC55aFDa54B5AF6Ae39F16C30Ddc785e,40,0xe6cc082b2e29a67aa2ed54ba7a685e3c6a0d97046162015d3ed96f8ac3e7d729,0.007517,Marionella,0xa7b819ddcfb576,47208742345749878,0xa7b819ddcfb576,47208742345749878,20,10,20,86.31383650210316,86.31383650210316,0x35C9D05558DA3A3F3CDdbF34A8e364e59B857004
480,10,0xfcc5c883aeb32fc31debdb8218bb457ba9741a48,20,0x7bec85fb9201ee4a336749fda1b11c5ab03cfa6b7e91f2a7d3b3399562b822f8,0.007011,Voltron,0x9c6c7edb075122,44029388463231266,0x9c6c7edb075122,44029388463231266,22,10,20,80.50088285067541,80.50088285067541,0x35C9D05558DA3A3F3CDdbF34A8e364e59B857004
481,11,0x30db01087febd7b67dc486812b322b4867cb8ca7,25,0xd709cbd203a29edf811a9b69aa2183b192875d6f25e893421efbf75294e1bcce,0.006239,Kiba,0x8b354130dd114a,39183575871721802,0x8b354130dd114a,39183575871721802,23,10,20,71.64106886367908,71.64106886367908,0x35C9D05558DA3A3F3CDdbF34A8e364e59B857004
482,9,0x59189745862f05867a50724e57f91ca0be5efa59,31,0xdd119c2a7e63f6e6e39179f731613a265816fcf0ad2799ecb76abe8c4bca02e2,0.005624,Angela,0x7d7cbe4626a02c,35321528751398956,0x7d7cbe4626a02c,35321528751398956,24,10,20,64.57991690022342,64.57991690022342,0x35C9D05558DA3A3F3CDdbF34A8e364e59B857004
483,8,0x1d3bf13f8f7a83390d03db5e23a950778e1d1309,16,0xc816560820bc87b303de89efb217cf305b18d570d95db7149b01d1ae2d6a9eaa,0.005539,Zack A,0x7b9a0e69c7fbf7,34790808830344183,0x7b9a0e69c7fbf7,34790808830344183,25,10,20,63.60957814053276,63.60957814053276,0x35C9D05558DA3A3F3CDdbF34A8e364e59B857004
484,9,0x828e43d83dac15a0f6c92180df06ede0999b73f5,10,0xf3ea1cc33ad742a2466d3066921cf20b38acd9cb6bf454d2bf6df0f245582be0,0.004732,Kyle,0x699743696e1ee0,29721188342046432,0x699743696e1ee0,29721188342046432,26,10,20,54.34056625392319,54.34056625392319,0x35C9D05558DA3A3F3CDdbF34A8e364e59B857004
485,9,0x702092175ebd2ad9387a6ef55a4f9c1fbc5db533,4,0x2d5e946c857eefea2454a6cb78d8049963704c54e53adcf6d784aa895565d4e1,0.0043,Mary,0x5ff0d3b9479148,27004914924753224,0x5ff0d3b9479148,27004914924753224,27,10,20,49.3742831464817,49.3742831464817,0x35C9D05558DA3A3F3CDdbF34A8e364e59B857004
486,6,0xc46c67bb7e84490d7ebdd0b8ecdaca68cf3823f4,27,0xb2d3ad48b04781d15e38572d229d6a85ea96c2c3da8aa25962ef43e5c30657a2,0.00411,Lauren,0x5bb651a99aa34b,25814684734759755,0x5bb651a99aa34b,25814684734759755,28,10,20,47.19813252449394,47.19813252449394,0x35C9D05558DA3A3F3CDdbF34A8e364e59B857004
487,9,0x43b1204d8783c6b2563842ecc88073d240ff4c65,17,0xbabefbd224b8ec186e62eae3b6cc62f31f63f97af32e1424eb403d23624994bb,0.003132,Gloria,0x45e30867080815,19671398620858389,0x45e30867080815,19671398620858389,29,10,20,35.96609017654394,35.96609017654394,0x35C9D05558DA3A3F3CDdbF34A8e364e59B857004
488,8,0xdf290293c4a4d6ebe38fd7085d7721041f927e0a,21,0x11e03c12b0134f461e268dfb3596f4fe8324e65dd701863cb2659161e8997e3b,0.002818,Kirsten M,0x3ee49e97c8d008,17702818358546440,0x3ee49e97c8d008,17702818358546440,30,10,20,32.36684761129992,32.36684761129992,0x35C9D05558DA3A3F3CDdbF34A8e364e59B857004
489,7,0xfd36d71a2774ca525de18a59687c6b73d43e3820,37,0x995944ce791e2bde0b84b6894a3e901fe8d1dc92b418ece3584e196d91dbd0ff,0.00222,Ksenyia,0x318ccaed4d18e8,13947077051357416,0x318ccaed4d18e8,13947077051357416,31,10,20,25.50005927877631,25.50005927877631,0x35C9D05558DA3A3F3CDdbF34A8e364e59B857004
490,6,0x1ec0dde402dae69021492e7a9c4cbfdf72ffd84b,28,0xca3f4da8e49c97c0895bf1ae4aa2db540df8c9e1d150a40fa5f319268b9216eb,0.002143,Dermot,0x2fd4c17af1fcb9,13463251361856697,0x2fd4c17af1fcb9,13463251361856697,32,10,20,24.61545932156431,24.61545932156431,0x35C9D05558DA3A3F3CDdbF34A8e364e59B857004
491,7,0xcf0fa79c915f12592c352ffe35000fda5c96a158,36,0x4e7698fc72d445e20daa75e782b7f762884b9b0696eeb3e2f1bbee06dee86f86,0.001852,Katherine,0x2955af1d78b3d8,11634684647224280,0x2955af1d78b3d8,11634684647224280,33,10,20,21.27220973266312,21.27220973266312,0x35C9D05558DA3A3F3CDdbF34A8e364e59B857004
493,6,0x990fda0cfcb0a70495a9da39a296a210da806047,6,0xa460480950806ccb450f7a4e6cf9208dab4564c6e979e824468124e0b26acc3f,0.001549,Zoe,0x2292c628889b29,9731528989383465,0x2292c628889b29,9731528989383465,35,10,20,17.79258587219581,17.79258587219581,0x35C9D05558DA3A3F3CDdbF34A8e364e59B857004
494,6,0x7b8b83e68c73aa4f00e6ed1a505de15147ad5764,1,0x30f12282faf7ffb3416e6f7d620af61e1b00cf7e5238911079e17935250000c8,0.001325,B3n,0x1d92ad99c1afef,8324048631214063,0x1d92ad99c1afef,8324048631214063,36,10,20,15.21922713653586,15.21922713653586,0x35C9D05558DA3A3F3CDdbF34A8e364e59B857004
496,6,0x3c80006af6e3725218d14b00bcd2d4e987f701ed,13,0x48d18747dc59e25792155a2ee914a9912ef1dbe6162d1c064e9bbe0d3b893dd2,0.001111,Alex,0x18ce340e613bad,6982122415930285,0x18ce340e613bad,6982122415930285,38,10,20,12.76572394647857,12.76572394647857,0x35C9D05558DA3A3F3CDdbF34A8e364e59B857004
497,5,0x5612666905e5f007505b9accf77a6e17dea8c560,33,0xd786f598e3451ac1147eea2ee40bd2596e7986a4d7c437925942ff6061cb1895,8.47E-4,Cucci Mang,0x12e5c081ac858d,5319164552840589,0x12e5c081ac858d,5319164552840589,39,10,20,9.725264362671565,9.725264362671565,0x35C9D05558DA3A3F3CDdbF34A8e364e59B857004
498,5,0xe69801ca7dd2b8b41178df3796abe7b01f005b42,5,0x1286209bba890cdbfe91e8413f1d01574f830646c5782c3c37891f3d43b51fcf,8.19E-4,Jack,0x124b00f9583bab,5149017136184235,0x124b00f9583bab,5149017136184235,40,10,20,9.414176297775171,9.414176297775171,0x35C9D05558DA3A3F3CDdbF34A8e364e59B857004
499,5,0x63729548cc3f51128b4693e8c9dcb1bfe786adf4,38,0x6b5a8abd7ba1f2f3366c3dbb02fdf708f2b4d4e9aac37645b00ef220c0b89e1b,8.19E-4,Justin Moskovitz,0x124b00f9583bab,5149017136184235,0x124b00f9583bab,5149017136184235,41,10,20,9.414176297775171,9.414176297775171,0x35C9D05558DA3A3F3CDdbF34A8e364e59B857004
3009,11,0xCA7632327567796e51920F6b16373e92c7823854,2,0x60d3bb23a996899f2ab5f757ec31e33acb88c8f3480e4226f53c664c89d7e878,0.1,Danny Thomx,0x2086ac351052600000,600000000000000000000,0x2086ac351052600000,600000000000000000000,1,10,521,599.7934831040724,599.7934831040724,0xB1C1BbE9bac34D7D39f37441Dd567f1905433cE8
3010,8,0x2E9baCd5D8aDc7F2184e69c92159c00c74f5f024,4,0x07059a63181d58c26cea8389a112ddddae529fd830e1a0f5bea741a2917626f6,0.1,Volunteer Lead @DevConnect,0x2086ac351052600000,600000000000000000000,0x2086ac351052600000,600000000000000000000,2,10,521,599.7934831040724,599.7934831040724,0xB1C1BbE9bac34D7D39f37441Dd567f1905433cE8
3011,56,0x9f55aBf3A9B3aB9401131Db5961A1845545dBd47,5,0xa1fe4b1f91ca854c833612e35c4c64e3c866a998ad626f27fe34cedabe559153,0.1,Mercedes Rodriguez 🦄,0x2086ac351052600000,600000000000000000000,0x2086ac351052600000,600000000000000000000,3,10,521,599.7934831040724,599.7934831040724,0xB1C1BbE9bac34D7D39f37441Dd567f1905433cE8
3012,36,0x8f51DC0791CdDDDCE08052FfF939eb7cf0c17856,6,0xd4c625057a59b08c36387620d02c41b156e89729101ff40c26aacf8b757a38f0,0.1,Juan Volunteer Instanbul,0x2086ac351052600000,600000000000000000000,0x2086ac351052600000,600000000000000000000,4,10,521,599.7934831040724,599.7934831040724,0xB1C1BbE9bac34D7D39f37441Dd567f1905433cE8
3014,4,0xc88c0f5e4B04C2357c91731E5c8d63074F36A0e3,8,0xdfab204493c07a129c957638446e0528ed9d7ec45102910ba25a49ada007a57a,0.1,BakufuWorldwideVolunteer,0x2086ac351052600000,600000000000000000000,0x2086ac351052600000,600000000000000000000,6,10,521,599.7934831040724,599.7934831040724,0xB1C1BbE9bac34D7D39f37441Dd567f1905433cE8
3015,6,0xD8fe39e821F3496a88A3bf25D3f798F59B8cbF41,9,0x5a61b49d28b5425ce916a40eaaa0aba684369e1ffa23adb796c7bb26fd04bb29,0.1,Frisco d'Anconia,0x2086ac351052600000,600000000000000000000,0x2086ac351052600000,600000000000000000000,7,10,521,599.7934831040724,599.7934831040724,0xB1C1BbE9bac34D7D39f37441Dd567f1905433cE8
28287,336,0xfc9265a28f66cf4561d74a4e25d7bbd3f482b8e6,84,0x789e828421b9f323a9613f8819e73dbfaf0ce351fee6760626150abb00a207d2,0.034052,"Treegens(🌱,🌳) ",0x0114e6e84ef958c00000,5107939999999999344640,0x0114e6e84ef958c00000,5107939999999999344640,1,10,567,5109.167554000251,5109.167554000251,0x5eB890e41c8D2cFF75ea942085E406bB90016561
28288,272,0xfbca78474a09e2bf3543f4fc1037152ea2c6c32d,38,0x19a1df489175da1b617db3e7b14054b3c51c5358bd9c5c31f01d0169648e0c87,0.031904,Atlantis,0x01036e83456f03b00000,4785670000000000589824,0x01036e83456f03b00000,4785670000000000589824,2,10,567,4786.820105199432,4786.820105199432,0x5eB890e41c8D2cFF75ea942085E406bB90016561
28289,327,0x59490c362c54c1b60158f19ce499c82aa3669820,43,0x84e5ecb55ea744764c11c1600cdaba725af5cd9bef1456cfb4f1b16069f3f6a7,0.028205,🌻 Sunflower EcoTech 🌻,0xe55a250842caa80000,4230800000000000000000,0xe55a250842caa80000,4230800000000000000000,3,10,567,4231.816757335494,4231.816757335494,0x5eB890e41c8D2cFF75ea942085E406bB90016561
28290,260,0x9042c2b39396fd006e14b691bae320efbfbbcbd0,37,0x9b8fd21ff33280aa6dddb9d073a527ab490b07fd3ebd91850b6b0f2065542af5,0.0269,$Earth - Solarpunk Dao,0xdabd033899ccf00000,4035010000000000196608,0xdabd033899ccf00000,4035010000000000196608,4,10,567,4035.979704551454,4035.979704551454,0x5eB890e41c8D2cFF75ea942085E406bB90016561
28291,262,0xf61cfa1910f9ef29c70cf744f59cd50534d2b109,55,0x63116df536c9a207ac7fdf5157321841c7ce0d12ec6a9bbfeccad708ca71e54b,0.021402,Endangered Tokens DAO: Endangered Trees as ReFi Biodiversity Assets & Public Registry,0xae093ffe9262100000,3210400000000000000000,0xae093ffe9262100000,3210400000000000000000,5,10,567,3211.171532038827,3211.171532038827,0x5eB890e41c8D2cFF75ea942085E406bB90016561
28292,205,0xff26ff91d74cb25874f48ee0a8b4a2e1ad611451,63,0xce117eb32d81831947a4725358938b08c46d84195cb52f3d2a1257911abfad5a,0.021045,GainForest: A global conservation basic income enabled by AI and web3,0xab22182d4ab7e00000,3156849999999999672320,0xab22182d4ab7e00000,3156849999999999672320,6,10,567,3157.608662757529,3157.608662757529,0x5eB890e41c8D2cFF75ea942085E406bB90016561
28293,200,0x7f722b8b013ac7bd654b3b102acc7573a32db9bc,72,0xaefb6b82af41c82e4bf3f08150254363fac89efbef488a984d29d16907f7ed31,0.021039,KOKO DAO saving forests in Colombia,0xab15be4301ddd00000,3155960000000000262144,0xab15be4301ddd00000,3155960000000000262144,7,10,567,3156.718448870315,3156.718448870315,0x5eB890e41c8D2cFF75ea942085E406bB90016561
28294,217,0x474716e617fea8898d4fa9d891aa67b5bedd6c4b,80,0xe98db10bd77705b0b73df543cd5b0fd1fdb84f3e597f67499ca303a692869689,0.020233,Solarpunk Nomads: Nomad Hub and Climate Resilience Tracker,0xa488323b74fc900000,3035079999999999737856,0xa488323b74fc900000,3035079999999999737856,8,10,567,3035.809398660728,3035.809398660728,0x5eB890e41c8D2cFF75ea942085E406bB90016561
28295,216,0xa7ca400d49bba87eb606ee05af93689bd21fab99,85,0x9575cc4fc36454d4fd20fe68f980a72247e115363927b4ffba3a59f713f65351,0.019538,Silvi,0x9ee0e1b90253180000,2930790000000000065536,0x9ee0e1b90253180000,2930790000000000065536,9,10,567,2931.494335404957,2931.494335404957,0x5eB890e41c8D2cFF75ea942085E406bB90016561
28297,218,0x0ea26051f7657d59418da186137141cea90d0652,88,0x82c3e8a9200b9f87d9b025a8bb3f9fc6720a7c315773e0ec990915430529db51,0.017822,Kokonut Network; Perpetual Value Ecosystem,0x90ecbd38c5d1880000,2673389999999999803392,0x90ecbd38c5d1880000,2673389999999999803392,11,10,567,2674.03247633855,2674.03247633855,0x5eB890e41c8D2cFF75ea942085E406bB90016561
28298,225,0xefedaf9c07e6eb56bb8f82f30018e4461b1c5f4c,107,0xf9e78d3438e2cd36dbc7666075771fd9771a1273caa0cfd2a267d3a5f8d58bf5,0.01742,Web3beach,0x8da80c1d33ed400000,2613100000000000131072,0x8da80c1d33ed400000,2613100000000000131072,12,10,567,2613.727987282164,2613.727987282164,0x5eB890e41c8D2cFF75ea942085E406bB90016561
28300,201,0x64f444039fa1965bd2456bee13bdebc5a0765a12,40,0x089ecbf7ab001a8c12da02b12eaf07151301d9b5f5ab290d00a3c8350b273062,0.016581,AgroforestDAO,0x86d48e685b08080000,2487179999999999606784,0x86d48e685b08080000,2487179999999999606784,14,10,567,2487.777725846103,2487.777725846103,0x5eB890e41c8D2cFF75ea942085E406bB90016561
28301,149,0x934ca93d9380f7d72b84304b1b00ac192488590d,31,0xe58ac9ecba70b421fc3dff3c6095bf26163f9a8dfb93ae4567550274be9ef6c1,0.016216,Ekonavi,0x83dddb8d0279780000,2432510000000000327680,0x83dddb8d0279780000,2432510000000000327680,15,10,567,2433.094587403367,2433.094587403367,0x5eB890e41c8D2cFF75ea942085E406bB90016561
28303,214,0x99241e58b4c5835fcd5963549a7a6d6852a57b5e,56,0x301ba45f6897d553fad83752fb362f40b820a46084bfd04442b78bc73b1d8dda,0.014626,Oxygenchain,0x76ef96c1cbb7880000,2193980000000000131072,0x76ef96c1cbb7880000,2193980000000000131072,17,10,567,2194.507263226559,2194.507263226559,0x5eB890e41c8D2cFF75ea942085E406bB90016561
28304,177,0x86579ebce57605929da73d8ce17f40960c3b052a,69,0x7352c239d0dd8c39062300c7a507aed952f61908a44b0a0e146d8b6eec846e58,0.014075,Shamba Network,0x72756c226058000000,2111389999999999803392,0x72756c226058000000,2111389999999999803392,18,10,567,2111.897414973666,2111.897414973666,0x5eB890e41c8D2cFF75ea942085E406bB90016561
28305,185,0x61c515fe1a0194db6d012a1fcc392eceba03818c,44,0x78b858009ecfa46c866a7765cf0665699dd097eaadc3bdf9fc4f1f2229823bf5,0.012903,WaterDAO,0x68ec75534810900000,1935500000000000131072,0x68ec75534810900000,1935500000000000131072,19,10,567,1935.965144611622,1935.965144611622,0x5eB890e41c8D2cFF75ea942085E406bB90016561
28306,131,0x96ede46d5302e53de4ba9bd2dea1ba4546410ef7,64,0x1948bbbce4d1a26d92e1942eb275d8d0e12832fa14f5f6b225fe7f225927a39f,0.012874,$REGEN Tokenomics Working Group,0x68b0819a2b7ae00000,1931180000000000131072,0x68b0819a2b7ae00000,1931180000000000131072,20,10,567,1931.6441064175,1931.6441064175,0x5eB890e41c8D2cFF75ea942085E406bB90016561
28308,158,0x5219ffb88175588510e9752a1ecaa3cd217ca783,70,0x17bd4435619699f3be591de2cc1f52943bd6a0ce5e5d091ee8de5610f22512c6,0.012513,Bloom Network,0x65c10628119f780000,1877030000000000065536,0x65c10628119f780000,1877030000000000065536,22,10,567,1877.481092942574,1877.481092942574,0x5eB890e41c8D2cFF75ea942085E406bB90016561
28309,158,0xea418c935e829cf0975e869b17aecae6f971ca9f,100,0x42ff9fdf97a805c740e58273dcf1897a9c8c5ea1d4ae26c14f30c381a199c6d8,0.012057,Traditional Dream Factory,0x620c331f4f02040000,1808660000000000131072,0x620c331f4f02040000,1808660000000000131072,23,10,567,1809.094662078665,1809.094662078665,0x5eB890e41c8D2cFF75ea942085E406bB90016561
28310,142,0x6713378883c633b26ba59a43d025a303541e1c95,49,0xb33cf8a383a8da65f41f9a964bbb13e2840535c5914879e2d642184eb6e6c2b2,0.011964,RegenBuild 🏡,0x61497e8ca48b480000,1794630000000000065536,0x61497e8ca48b480000,1794630000000000065536,24,10,567,1795.061290350997,1795.061290350997,0x5eB890e41c8D2cFF75ea942085E406bB90016561
28312,130,0x7380a42137d16a0e7684578d8b3d32e1fbd021b5,34,0x21d38235f2f0a3ff72689cf46def66c68ecfae91407bd7a5b07ae8badf056370,0.011569,EcoSynthesisX,0x5e13835174ece40000,1735400000000000000000,0x5e13835174ece40000,1735400000000000000000,26,10,567,1735.817056036687,1735.817056036687,0x5eB890e41c8D2cFF75ea942085E406bB90016561
28313,196,0x9273d9c4a5af6e47f6c82b86b73f84264631f993,101,0x8cd64e758741c2b43cea914a4578a43c778a8b78104b921b46b0d72308625124,0.011328,EverGreenCoin®,0x5c1f37fd75340c0000,1699349999999999803392,0x5c1f37fd75340c0000,1699349999999999803392,27,10,567,1699.758392402872,1699.758392402872,0x5eB890e41c8D2cFF75ea942085E406bB90016561
28314,138,0x1848f1a85fcbc349016e63150d1e605c6d7faa0b,60,0x4f7b59c5b661f69b874068c16aa580bdc515db406e6b14c9653d74d24df0822b,0.011274,MesoReefDAO - Regenerating Reef Conservation with DeSci Web3 tools,0x5baecf025f9b640000,1691249999999999934464,0x5baecf025f9b640000,1691249999999999934464,28,10,567,1691.656445788894,1691.656445788894,0x5eB890e41c8D2cFF75ea942085E406bB90016561
28316,154,0xb41c38818a18b736867d9640f0b191b7890da136,33,0xcd78cf66f6f7b285eb520d9d4edd6b7484db0fe84e19cc2c1acbeebe9208b40b,0.011098,ReFi Colombia,0x5a4028505a45900000,1664829999999999803392,0x5a4028505a45900000,1664829999999999803392,30,10,567,1665.230096462808,1665.230096462808,0x5eB890e41c8D2cFF75ea942085E406bB90016561
28317,255,0xd376f916ecbdd0f948096ade5ce9594560fcd5e4,17,0x05581e7f792004dea07a70b9471cd80b1c1adb47280c81f837a1cafd3069394e,0.010668,BETTER,0x56c15155fb78600000,1600349999999999803392,0x56c15155fb78600000,1600349999999999803392,31,10,567,1600.734600454254,1600.734600454254,0x5eB890e41c8D2cFF75ea942085E406bB90016561
28318,95,0x81bfca6d81a00b0bcca2ffa9f6ca23d6bf3e2bbb,81,0x3a8952a16ed9431d230844435afae8814ad9791da841e22bc88b0daf17c9bd09,0.010528,Urbanika and the Climate Positive Bus,0x559c147eef10640000,1579220000000000131072,0x559c147eef10640000,1579220000000000131072,32,10,567,1579.599522435322,1579.599522435322,0x5eB890e41c8D2cFF75ea942085E406bB90016561
